trade_id,strategy,symbol,side,entry_time,exit_time,entry_price,exit_price,notional,pnl_usd,pnl_pct,outcome,hold_minutes,split,fees_usd
45,pf0-short,SUIUSDT,short,2025-03-14T18:00:00Z,2025-03-14T20:21:00Z,2.356600,2.321251,5000.00,69.50,1.3900,tp,141,disc,5.50
46,pf0-short,SUIUSDT,short,2025-03-20T11:00:00Z,2025-03-20T15:35:00Z,2.437400,2.400839,5000.00,69.50,1.3900,tp,275,disc,5.50
47,pf0-short,SUIUSDT,short,2025-03-29T16:00:00Z,2025-03-29T17:08:00Z,2.306100,2.271508,5000.00,69.50,1.3900,tp,68,disc,5.50
48,pf0-short,SUIUSDT,short,2025-04-01T18:00:00Z,2025-04-02T00:13:00Z,2.429300,2.392860,5000.00,69.50,1.3900,tp,373,disc,5.50
49,pf0-short,SUIUSDT,short,2025-04-03T16:00:00Z,2025-04-04T01:57:00Z,2.220700,2.187389,5000.00,69.50,1.3900,tp,597,disc,5.50
50,pf0-short,SUIUSDT,short,2025-04-04T20:00:00Z,2025-04-04T23:09:00Z,2.292800,2.258408,5000.00,69.50,1.3900,tp,189,disc,5.50
51,pf0-short,SUIUSDT,short,2025-04-07T17:00:00Z,2025-04-07T18:28:00Z,2.036700,2.006150,5000.00,69.50,1.3900,tp,88,disc,5.50
52,pf0-short,SUIUSDT,short,2025-04-07T23:00:00Z,2025-04-08T01:38:00Z,2.018200,2.078746,5000.00,-155.50,-3.1100,stop,158,disc,5.50
53,pf0-short,SUIUSDT,short,2025-04-08T14:00:00Z,2025-04-08T16:38:00Z,2.009700,1.979555,5000.00,69.50,1.3900,tp,158,disc,5.50
54,pf0-short,SUIUSDT,short,2025-04-12T17:00:00Z,2025-04-12T19:38:00Z,2.287600,2.356228,5000.00,-155.50,-3.1100,stop,158,disc,5.50
55,pf0-short,SUIUSDT,short,2025-04-13T06:00:00Z,2025-04-13T08:03:00Z,2.343500,2.308347,5000.00,69.50,1.3900,tp,123,disc,5.50
56,pf0-short,SUIUSDT,short,2025-04-22T04:00:00Z,2025-04-22T08:16:00Z,2.243500,2.310805,5000.00,-155.50,-3.1100,stop,256,disc,5.50
57,pf0-short,SUIUSDT,short,2025-04-29T10:00:00Z,2025-04-29T12:23:00Z,3.540400,3.487294,5000.00,69.50,1.3900,tp,143,disc,5.50
58,pf0-short,SUIUSDT,short,2025-05-19T02:00:00Z,2025-05-19T04:50:00Z,3.788600,3.731771,5000.00,69.50,1.3900,tp,170,disc,5.50
59,pf0-short,SUIUSDT,short,2025-05-22T17:00:00Z,2025-05-22T19:46:00Z,3.913200,3.854502,5000.00,69.50,1.3900,tp,166,disc,5.50
60,pf0-short,SUIUSDT,short,2025-05-23T16:00:00Z,2025-05-23T22:46:00Z,3.683900,3.628642,5000.00,69.50,1.3900,tp,406,disc,5.50
61,pf0-short,SUIUSDT,short,2025-06-06T00:00:00Z,2025-06-06T08:20:00Z,2.953300,3.041899,5000.00,-155.50,-3.1100,stop,500,disc,5.50
62,pf0-short,SUIUSDT,short,2025-06-13T06:00:00Z,2025-06-13T14:30:00Z,3.015300,2.970070,5000.00,69.50,1.3900,tp,510,disc,5.50
63,pf0-short,SUIUSDT,short,2025-06-18T23:00:00Z,2025-06-19T09:00:00Z,2.826400,2.784004,5000.00,69.50,1.3900,tp,600,disc,5.50
64,pf0-short,SUIUSDT,short,2025-06-24T01:00:00Z,2025-06-24T02:22:00Z,2.817900,2.775631,5000.00,69.50,1.3900,tp,82,disc,5.50
65,pf0-short,SUIUSDT,short,2025-06-24T19:00:00Z,2025-06-25T08:00:00Z,2.758300,2.812300,5000.00,-103.39,-2.0677,flat,780,disc,5.50
66,pf0-short,SUIUSDT,short,2025-06-30T01:00:00Z,2025-06-30T05:33:00Z,2.852000,2.809220,5000.00,69.50,1.3900,tp,273,disc,5.50
67,pf0-short,SUIUSDT,short,2025-07-02T19:00:00Z,2025-07-03T00:22:00Z,2.932700,2.888710,5000.00,69.50,1.3900,tp,322,disc,5.50
68,pf0-short,SUIUSDT,short,2025-07-10T20:00:00Z,2025-07-11T05:08:00Z,3.415200,3.517656,5000.00,-155.50,-3.1100,stop,548,disc,5.50
69,pf0-short,SUIUSDT,short,2025-07-24T20:00:00Z,2025-07-24T21:31:00Z,3.838200,3.780627,5000.00,69.50,1.3900,tp,91,disc,5.50
70,pf0-short,SUIUSDT,short,2025-07-27T15:00:00Z,2025-07-27T19:01:00Z,4.231000,4.357930,5000.00,-155.50,-3.1100,stop,241,disc,5.50
71,pf0-short,SUIUSDT,short,2025-07-30T17:00:00Z,2025-07-30T18:49:00Z,3.794900,3.737977,5000.00,69.50,1.3900,tp,109,disc,5.50
72,pf0-short,SUIUSDT,short,2025-08-06T08:00:00Z,2025-08-06T18:01:00Z,3.405100,3.507253,5000.00,-155.50,-3.1100,stop,601,disc,5.50
73,pf0-short,SUIUSDT,short,2025-08-23T08:00:00Z,2025-08-23T13:38:00Z,3.765200,3.708722,5000.00,69.50,1.3900,tp,338,disc,5.50
74,pf0-short,SUIUSDT,short,2025-09-09T09:00:00Z,2025-09-09T13:06:00Z,3.596600,3.542651,5000.00,69.50,1.3900,tp,246,disc,5.50
75,pf0-short,SUIUSDT,short,2025-10-11T05:00:00Z,2025-10-11T06:46:00Z,2.689600,2.770288,5000.00,-155.50,-3.1100,stop,106,disc,5.50
76,pf0-short,SUIUSDT,short,2025-10-13T16:00:00Z,2025-10-13T19:41:00Z,2.871200,2.957336,5000.00,-155.50,-3.1100,stop,221,disc,5.50
77,pf0-short,SUIUSDT,short,2025-10-19T13:00:00Z,2025-10-19T19:11:00Z,2.636000,2.596460,5000.00,69.50,1.3900,tp,371,disc,5.50
78,pf0-short,SUIUSDT,short,2025-10-31T22:00:00Z,2025-11-01T11:00:00Z,2.365300,2.378000,5000.00,-32.35,-0.6469,flat,780,disc,5.50
79,pf0-short,SUIUSDT,short,2025-11-04T09:00:00Z,2025-11-04T13:46:00Z,2.051700,2.020925,5000.00,69.50,1.3900,tp,286,disc,5.50
80,pf0-short,SUIUSDT,short,2025-11-05T01:00:00Z,2025-11-05T02:56:00Z,1.949400,2.007882,5000.00,-155.50,-3.1100,stop,116,disc,5.50
81,pf0-short,SUIUSDT,short,2025-11-06T16:00:00Z,2025-11-06T21:52:00Z,1.926800,1.984604,5000.00,-155.50,-3.1100,stop,352,disc,5.50
82,pf0-short,SUIUSDT,short,2025-11-07T21:00:00Z,2025-11-07T23:26:00Z,2.182000,2.149270,5000.00,69.50,1.3900,tp,146,disc,5.50
83,pf0-short,SUIUSDT,short,2025-11-10T12:00:00Z,2025-11-10T14:47:00Z,2.185800,2.153013,5000.00,69.50,1.3900,tp,167,disc,5.50
84,pf0-short,SUIUSDT,short,2025-11-17T17:00:00Z,2025-11-17T18:22:00Z,1.643700,1.619044,5000.00,69.50,1.3900,tp,82,disc,5.50
85,pf0-short,SUIUSDT,short,2025-11-17T19:00:00Z,2025-11-18T02:31:00Z,1.595600,1.643468,5000.00,-155.50,-3.1100,stop,451,disc,5.50
86,pf0-short,SUIUSDT,short,2025-11-22T02:00:00Z,2025-11-22T04:13:00Z,1.379400,1.358709,5000.00,69.50,1.3900,tp,133,disc,5.50
87,pf0-short,SUIUSDT,short,2025-11-24T08:00:00Z,2025-11-24T09:20:00Z,1.388500,1.367673,5000.00,69.50,1.3900,tp,80,disc,5.50
88,pf0-short,SUIUSDT,short,2025-11-26T02:00:00Z,2025-11-26T09:56:00Z,1.533200,1.510202,5000.00,69.50,1.3900,tp,476,disc,5.50
89,pf0-short,SUIUSDT,short,2025-12-02T18:00:00Z,2025-12-02T22:07:00Z,1.596000,1.643880,5000.00,-155.50,-3.1100,stop,247,disc,5.50
90,pf0-short,SUIUSDT,short,2025-12-03T01:00:00Z,2025-12-03T03:02:00Z,1.624300,1.673029,5000.00,-155.50,-3.1100,stop,122,disc,5.50
91,pf0-short,SUIUSDT,short,2025-12-04T18:00:00Z,2025-12-04T19:14:00Z,1.656500,1.631652,5000.00,69.50,1.3900,tp,74,disc,5.50
92,pf0-short,SUIUSDT,short,2025-12-12T00:00:00Z,2025-12-12T05:48:00Z,1.597600,1.645528,5000.00,-155.50,-3.1100,stop,348,disc,5.50
93,pf0-short,SUIUSDT,short,2025-12-26T05:00:00Z,2025-12-26T14:50:00Z,1.403300,1.382251,5000.00,69.50,1.3900,tp,590,disc,5.50
94,pf0-short,SUIUSDT,short,2026-01-14T01:00:00Z,2026-01-14T06:01:00Z,1.865100,1.837123,5000.00,69.50,1.3900,tp,301,val,5.50
95,pf0-short,SUIUSDT,short,2026-01-14T19:00:00Z,2026-01-15T02:12:00Z,1.840400,1.812794,5000.00,69.50,1.3900,tp,432,val,5.50
96,pf0-short,SUIUSDT,short,2026-01-21T03:00:00Z,2026-01-21T11:47:00Z,1.505100,1.482524,5000.00,69.50,1.3900,tp,527,val,5.50
97,pf0-short,SUIUSDT,short,2026-02-03T18:00:00Z,2026-02-03T19:12:00Z,1.074500,1.106735,5000.00,-155.50,-3.1100,stop,72,val,5.50
98,pf0-short,SUIUSDT,short,2026-02-04T22:00:00Z,2026-02-05T04:14:00Z,1.072300,1.056215,5000.00,69.50,1.3900,tp,374,val,5.50
99,pf0-short,SUIUSDT,short,2026-02-06T08:00:00Z,2026-02-06T10:10:00Z,0.912400,0.939772,5000.00,-155.50,-3.1100,stop,130,val,5.50
100,pf0-short,SUIUSDT,short,2026-02-07T15:00:00Z,2026-02-08T04:00:00Z,0.994500,0.986800,5000.00,33.21,0.6643,flat,780,val,5.50
101,pf0-short,SUIUSDT,short,2026-02-13T19:00:00Z,2026-02-13T23:55:00Z,0.973800,0.959193,5000.00,69.50,1.3900,tp,295,val,5.50
102,pf0-short,SUIUSDT,short,2026-03-01T05:00:00Z,2026-03-01T08:51:00Z,0.928200,0.914277,5000.00,69.50,1.3900,tp,231,val,5.50
103,pf0-short,SUIUSDT,short,2026-03-06T10:00:00Z,2026-03-06T12:10:00Z,0.944600,0.930431,5000.00,69.50,1.3900,tp,130,val,5.50
104,pf0-short,SUIUSDT,short,2026-03-09T22:00:00Z,2026-03-09T23:52:00Z,0.952900,0.938607,5000.00,69.50,1.3900,tp,112,val,5.50
