trade_id,strategy,symbol,side,entry_time,exit_time,entry_price,exit_price,notional,pnl_usd,pnl_pct,outcome,hold_minutes,split,fees_usd
19,pf0-short,SUIUSDT,short,2025-02-25T08:00:00Z,2025-02-25T09:23:00Z,2.782600,2.699122,5000.00,144.50,2.8900,tp,83,disc,5.50
20,pf0-short,SUIUSDT,short,2025-03-04T01:00:00Z,2025-03-04T02:06:00Z,2.514100,2.438677,5000.00,144.50,2.8900,tp,66,disc,5.50
21,pf0-short,SUIUSDT,short,2025-03-07T21:00:00Z,2025-03-08T01:33:00Z,2.633400,2.554398,5000.00,144.50,2.8900,tp,273,disc,5.50
22,pf0-short,SUIUSDT,short,2025-03-10T12:00:00Z,2025-03-10T14:01:00Z,2.376000,2.304720,5000.00,144.50,2.8900,tp,121,disc,5.50
23,pf0-short,SUIUSDT,short,2025-03-10T14:00:00Z,2025-03-10T17:03:00Z,2.228900,2.162033,5000.00,144.50,2.8900,tp,183,disc,5.50
24,pf0-short,SUIUSDT,short,2025-03-10T22:00:00Z,2025-03-11T00:32:00Z,2.098000,2.035060,5000.00,144.50,2.8900,tp,152,disc,5.50
25,pf0-short,SUIUSDT,short,2025-03-12T15:00:00Z,2025-03-13T04:00:00Z,2.229900,2.279500,5000.00,-116.72,-2.3343,flat,780,disc,5.50
26,pf0-short,SUIUSDT,short,2025-03-14T01:00:00Z,2025-03-14T14:00:00Z,2.183200,2.242800,5000.00,-142.00,-2.8399,flat,780,disc,5.50
27,pf0-short,SUIUSDT,short,2025-03-29T16:00:00Z,2025-03-30T03:20:00Z,2.306100,2.421405,5000.00,-255.50,-5.1100,stop,680,disc,5.50
28,pf0-short,SUIUSDT,short,2025-04-03T16:00:00Z,2025-04-04T03:32:00Z,2.220700,2.154079,5000.00,144.50,2.8900,tp,692,disc,5.50
29,pf0-short,SUIUSDT,short,2025-04-08T14:00:00Z,2025-04-08T17:12:00Z,2.009700,1.949409,5000.00,144.50,2.8900,tp,192,disc,5.50
30,pf0-short,SUIUSDT,short,2025-04-29T10:00:00Z,2025-04-29T17:02:00Z,3.540400,3.434188,5000.00,144.50,2.8900,tp,422,disc,5.50
31,pf0-short,SUIUSDT,short,2025-05-19T02:00:00Z,2025-05-19T06:31:00Z,3.788600,3.674942,5000.00,144.50,2.8900,tp,271,disc,5.50
32,pf0-short,SUIUSDT,short,2025-05-22T17:00:00Z,2025-05-23T06:00:00Z,3.913200,3.873700,5000.00,44.97,0.8994,flat,780,disc,5.50
33,pf0-short,SUIUSDT,short,2025-05-23T16:00:00Z,2025-05-23T23:36:00Z,3.683900,3.573383,5000.00,144.50,2.8900,tp,456,disc,5.50
34,pf0-short,SUIUSDT,short,2025-06-06T00:00:00Z,2025-06-06T11:20:00Z,2.953300,3.100965,5000.00,-255.50,-5.1100,stop,680,disc,5.50
35,pf0-short,SUIUSDT,short,2025-06-13T06:00:00Z,2025-06-13T19:00:00Z,3.015300,3.009500,5000.00,4.12,0.0824,flat,780,disc,5.50
36,pf0-short,SUIUSDT,short,2025-06-18T23:00:00Z,2025-06-19T12:00:00Z,2.826400,2.804400,5000.00,33.42,0.6684,flat,780,disc,5.50
37,pf0-short,SUIUSDT,short,2025-07-30T17:00:00Z,2025-07-30T19:04:00Z,3.794900,3.681053,5000.00,144.50,2.8900,tp,124,disc,5.50
38,pf0-short,SUIUSDT,short,2025-08-06T08:00:00Z,2025-08-06T21:00:00Z,3.405100,3.494400,5000.00,-136.63,-2.7325,flat,780,disc,5.50
39,pf0-short,SUIUSDT,short,2025-10-11T05:00:00Z,2025-10-11T18:00:00Z,2.689600,2.677200,5000.00,17.55,0.3510,flat,780,disc,5.50
40,pf0-short,SUIUSDT,short,2025-10-31T22:00:00Z,2025-11-01T11:00:00Z,2.365300,2.378000,5000.00,-32.35,-0.6469,flat,780,disc,5.50
41,pf0-short,SUIUSDT,short,2025-11-04T09:00:00Z,2025-11-04T16:46:00Z,2.051700,1.990149,5000.00,144.50,2.8900,tp,466,disc,5.50
42,pf0-short,SUIUSDT,short,2025-11-05T01:00:00Z,2025-11-05T11:36:00Z,1.949400,2.046870,5000.00,-255.50,-5.1100,stop,636,disc,5.50
43,pf0-short,SUIUSDT,short,2025-11-06T16:00:00Z,2025-11-07T05:00:00Z,1.926800,2.014900,5000.00,-234.12,-4.6823,flat,780,disc,5.50
44,pf0-short,SUIUSDT,short,2025-11-17T17:00:00Z,2025-11-17T19:32:00Z,1.643700,1.594389,5000.00,144.50,2.8900,tp,152,disc,5.50
45,pf0-short,SUIUSDT,short,2025-11-17T19:00:00Z,2025-11-18T08:00:00Z,1.595600,1.640400,5000.00,-145.89,-2.9177,flat,780,disc,5.50
46,pf0-short,SUIUSDT,short,2025-11-22T02:00:00Z,2025-11-22T08:34:00Z,1.379400,1.338018,5000.00,144.50,2.8900,tp,394,disc,5.50
47,pf0-short,SUIUSDT,short,2025-12-26T05:00:00Z,2025-12-26T18:00:00Z,1.403300,1.381400,5000.00,72.53,1.4506,flat,780,disc,5.50
48,pf0-short,SUIUSDT,short,2026-01-21T03:00:00Z,2026-01-21T12:12:00Z,1.505100,1.459947,5000.00,144.50,2.8900,tp,552,val,5.50
49,pf0-short,SUIUSDT,short,2026-02-03T18:00:00Z,2026-02-03T19:32:00Z,1.074500,1.128225,5000.00,-255.50,-5.1100,stop,92,val,5.50
50,pf0-short,SUIUSDT,short,2026-02-04T22:00:00Z,2026-02-05T06:28:00Z,1.072300,1.040131,5000.00,144.50,2.8900,tp,508,val,5.50
51,pf0-short,SUIUSDT,short,2026-02-06T08:00:00Z,2026-02-06T13:19:00Z,0.912400,0.958020,5000.00,-255.50,-5.1100,stop,319,val,5.50
52,pf0-short,SUIUSDT,short,2026-03-06T10:00:00Z,2026-03-06T14:00:00Z,0.944600,0.916262,5000.00,144.50,2.8900,tp,240,val,5.50
